"","school_code","school_name","cluster","count","cluster_str","school_year","school_name","web_site","school_type","charter_status","school_address","prek_3","prek_4","preschool","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","latitude","longitude","ward","census_tract","elementary","middle","high"
"39",203,"Amidon Bowen  ES",19,-1,"Cluster 19",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"40",203,"Amidon Bowen  ES",2,-1,"Cluster 2",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"41",203,"Amidon Bowen  ES",25,-1,"Cluster 25",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"42",203,"Amidon Bowen  ES",27,10,"Cluster 27",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"43",203,"Amidon Bowen  ES",28,-1,"Cluster 28",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"44",203,"Amidon Bowen  ES",29,-1,"Cluster 29",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"45",203,"Amidon Bowen  ES",32,-1,"Cluster 32",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"46",203,"Amidon Bowen  ES",33,-1,"Cluster 33",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"47",203,"Amidon Bowen  ES",34,-1,"Cluster 34",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"48",203,"Amidon Bowen  ES",35,-1,"Cluster 35",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"49",203,"Amidon Bowen  ES",36,-1,"Cluster 36",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"50",203,"Amidon Bowen  ES",37,-1,"Cluster 37",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"51",203,"Amidon Bowen  ES",38,-1,"Cluster 38",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"52",203,"Amidon Bowen  ES",39,-1,"Cluster 39",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"53",203,"Amidon Bowen  ES",7,-1,"Cluster 7",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"54",203,"Amidon Bowen  ES",8,-1,"Cluster 8",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"55",203,"Amidon Bowen  ES",9,243,"Cluster 9",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"56",203,"Amidon Bowen  ES",NA,-1,"UNENCODABLE",NA,"Amidon Bowen  ES","www.dcps.dc.gov","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8795154,-77.0181253,6,10200,TRUE,FALSE,FALSE
"57",450,"Anacostia HS",11,-1,"Cluster 11",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"58",450,"Anacostia HS",18,-1,"Cluster 18",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"59",450,"Anacostia HS",2,-1,"Cluster 2",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"60",450,"Anacostia HS",20,-1,"Cluster 20",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"61",450,"Anacostia HS",21,-1,"Cluster 21",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"62",450,"Anacostia HS",22,-1,"Cluster 22",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"63",450,"Anacostia HS",23,-1,"Cluster 23",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"64",450,"Anacostia HS",24,-1,"Cluster 24",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"65",450,"Anacostia HS",25,-1,"Cluster 25",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"66",450,"Anacostia HS",26,14,"Cluster 26",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"67",450,"Anacostia HS",27,-1,"Cluster 27",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"68",450,"Anacostia HS",28,83,"Cluster 28",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
"69",450,"Anacostia HS",29,-1,"Cluster 29",NA,"Anacostia HS","www.dcps.dc.gov","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.87008406,-76.98307725,8,7601,FALSE,FALSE,TRUE
