"","school_code","school_name","cluster","count","cluster_str","school.year","schoolname","school_type","charter.status","school_address","prek.3","prek.4","preschool","kindergarten","grade.1","grade.2","grade.3","grade.4","grade.5","grade.6","grade.7","grade.8","grade.9","grade.10","grade.11","grade.12","lon","lat"
"38",202,"Aiton ES",NA,-1,"UNENCODABLE",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"39",203,"Amidon Bowen  ES",19,-1,"Cluster 19",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"40",203,"Amidon Bowen  ES",2,-1,"Cluster 2",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"41",203,"Amidon Bowen  ES",25,-1,"Cluster 25",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"42",203,"Amidon Bowen  ES",27,10,"Cluster 27",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"43",203,"Amidon Bowen  ES",28,-1,"Cluster 28",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"44",203,"Amidon Bowen  ES",29,-1,"Cluster 29",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"45",203,"Amidon Bowen  ES",32,-1,"Cluster 32",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"46",203,"Amidon Bowen  ES",33,-1,"Cluster 33",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"47",203,"Amidon Bowen  ES",34,-1,"Cluster 34",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"48",203,"Amidon Bowen  ES",35,-1,"Cluster 35",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
