school_code,school_name,cluster,count
163,Integrated Design Electronics Academy IDEA PCS,Cluster 30,18
163,Integrated Design Electronics Academy IDEA PCS,Cluster 31,74
163,Integrated Design Electronics Academy IDEA PCS,Cluster 32,20
163,Integrated Design Electronics Academy IDEA PCS,Cluster 33,18
163,Integrated Design Electronics Academy IDEA PCS,Cluster 34,11
163,Integrated Design Electronics Academy IDEA PCS,Cluster 35,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 36,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 37,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 38,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 39,14
163,Integrated Design Electronics Academy IDEA PCS,Cluster 4,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 5,-1
163,Integrated Design Electronics Academy IDEA PCS,Cluster 8,-1
163,Integrated Design Electronics Academy IDEA PCS,UNENCODABLE,30
339,J O Wilson ES,Cluster 17,-1
339,J O Wilson ES,Cluster 18,-1
339,J O Wilson ES,Cluster 19,-1
339,J O Wilson ES,Cluster 2,-1
339,J O Wilson ES,Cluster 20,-1
339,J O Wilson ES,Cluster 21,10
339,J O Wilson ES,Cluster 22,-1
339,J O Wilson ES,Cluster 23,69
339,J O Wilson ES,Cluster 24,-1
339,J O Wilson ES,Cluster 25,142
339,J O Wilson ES,Cluster 26,-1
339,J O Wilson ES,Cluster 28,-1
339,J O Wilson ES,Cluster 29,-1
339,J O Wilson ES,Cluster 30,-1
339,J O Wilson ES,Cluster 31,15
339,J O Wilson ES,Cluster 32,28
339,J O Wilson ES,Cluster 33,19
339,J O Wilson ES,Cluster 34,14
339,J O Wilson ES,Cluster 36,-1
339,J O Wilson ES,Cluster 37,-1
339,J O Wilson ES,Cluster 38,-1
339,J O Wilson ES,Cluster 39,-1
339,J O Wilson ES,Cluster 7,-1
339,J O Wilson ES,Cluster 8,12
339,J O Wilson ES,Cluster 9,-1
339,J O Wilson ES,UNENCODABLE,-1
254,Janney ES,Cluster 10,-1
254,Janney ES,Cluster 11,550
254,Janney ES,Cluster 12,-1
254,Janney ES,Cluster 13,-1
254,Janney ES,Cluster 16,-1
254,Janney ES,Cluster 17,-1
254,Janney ES,Cluster 18,-1
254,Janney ES,Cluster 19,-1
254,Janney ES,Cluster 2,-1
254,Janney ES,Cluster 20,-1
254,Janney ES,Cluster 21,-1
254,Janney ES,Cluster 22,-1
254,Janney ES,Cluster 24,-1
254,Janney ES,Cluster 25,-1
254,Janney ES,Cluster 31,-1
254,Janney ES,Cluster 32,-1
254,Janney ES,Cluster 34,-1
254,Janney ES,Cluster 36,-1
254,Janney ES,UNENCODABLE,-1
433,Jefferson Middle School Academy,Cluster 18,-1
433,Jefferson Middle School Academy,Cluster 2,-1
433,Jefferson Middle School Academy,Cluster 21,-1
433,Jefferson Middle School Academy,Cluster 23,-1
433,Jefferson Middle School Academy,Cluster 24,-1
433,Jefferson Middle School Academy,Cluster 25,-1
433,Jefferson Middle School Academy,Cluster 26,-1
433,Jefferson Middle School Academy,Cluster 27,-1
433,Jefferson Middle School Academy,Cluster 28,-1
433,Jefferson Middle School Academy,Cluster 29,-1
433,Jefferson Middle School Academy,Cluster 31,-1
433,Jefferson Middle School Academy,Cluster 32,-1
433,Jefferson Middle School Academy,Cluster 33,-1
433,Jefferson Middle School Academy,Cluster 34,10
433,Jefferson Middle School Academy,Cluster 35,-1
433,Jefferson Middle School Academy,Cluster 36,-1
433,Jefferson Middle School Academy,Cluster 37,-1
433,Jefferson Middle School Academy,Cluster 38,10
433,Jefferson Middle School Academy,Cluster 39,24
433,Jefferson Middle School Academy,Cluster 7,12
433,Jefferson Middle School Academy,Cluster 8,-1
433,Jefferson Middle School Academy,Cluster 9,68
433,Jefferson Middle School Academy,UNENCODABLE,-1
415,Jefferson MS,Cluster 16,-1
415,Jefferson MS,Cluster 23,-1
415,Jefferson MS,Cluster 26,-1
415,Jefferson MS,Cluster 27,-1
415,Jefferson MS,Cluster 28,-1
415,Jefferson MS,Cluster 29,-1
415,Jefferson MS,Cluster 31,-1
415,Jefferson MS,Cluster 32,-1
415,Jefferson MS,Cluster 33,-1
415,Jefferson MS,Cluster 34,-1
415,Jefferson MS,Cluster 35,-1
415,Jefferson MS,Cluster 36,-1
415,Jefferson MS,Cluster 37,-1
415,Jefferson MS,Cluster 38,-1
415,Jefferson MS,Cluster 39,11
415,Jefferson MS,Cluster 7,-1
415,Jefferson MS,Cluster 8,-1
415,Jefferson MS,Cluster 9,43
415,Jefferson MS,UNENCODABLE,-1
416,Johnson  John Hayden MS,Cluster 1,-1
416,Johnson  John Hayden MS,Cluster 19,-1
416,Johnson  John Hayden MS,Cluster 28,-1
416,Johnson  John Hayden MS,Cluster 31,-1
416,Johnson  John Hayden MS,Cluster 34,-1
416,Johnson  John Hayden MS,Cluster 36,-1
416,Johnson  John Hayden MS,Cluster 37,53
416,Johnson  John Hayden MS,Cluster 38,142
416,Johnson  John Hayden MS,Cluster 39,19
416,Johnson  John Hayden MS,UNENCODABLE,18
421,Kelly Miller MS,Cluster 19,-1
421,Kelly Miller MS,Cluster 21,-1
421,Kelly Miller MS,Cluster 23,-1
421,Kelly Miller MS,Cluster 24,-1
421,Kelly Miller MS,Cluster 25,-1
421,Kelly Miller MS,Cluster 28,-1
421,Kelly Miller MS,Cluster 29,-1
421,Kelly Miller MS,Cluster 30,39
421,Kelly Miller MS,Cluster 31,117
421,Kelly Miller MS,Cluster 32,31
421,Kelly Miller MS,Cluster 33,118
421,Kelly Miller MS,Cluster 34,-1
421,Kelly Miller MS,Cluster 37,-1
421,Kelly Miller MS,Cluster 38,-1
421,Kelly Miller MS,Cluster 39,-1
421,Kelly Miller MS,UNENCODABLE,16
256,Kenilworth ES,Cluster 21,-1
256,Kenilworth ES,Cluster 22,-1
256,Kenilworth ES,Cluster 29,105
256,Kenilworth ES,Cluster 30,13
256,Kenilworth ES,Cluster 31,-1
256,Kenilworth ES,Cluster 32,-1
256,Kenilworth ES,Cluster 33,-1
256,Kenilworth ES,Cluster 36,-1
256,Kenilworth ES,Cluster 37,-1
256,Kenilworth ES,Cluster 38,-1
256,Kenilworth ES,Cluster 39,-1
256,Kenilworth ES,UNENCODABLE,-1
257,Ketcham ES,Cluster 18,-1
257,Ketcham ES,Cluster 2,-1
257,Ketcham ES,Cluster 23,-1
257,Ketcham ES,Cluster 24,-1
257,Ketcham ES,Cluster 26,-1
257,Ketcham ES,Cluster 28,134
257,Ketcham ES,Cluster 30,-1
257,Ketcham ES,Cluster 32,-1
257,Ketcham ES,Cluster 33,-1
257,Ketcham ES,Cluster 34,85
257,Ketcham ES,Cluster 36,-1
257,Ketcham ES,Cluster 37,-1
257,Ketcham ES,Cluster 38,-1
257,Ketcham ES,Cluster 39,-1
257,Ketcham ES,UNENCODABLE,-1
272,Key ES,Cluster 1,-1
272,Key ES,Cluster 11,-1
272,Key ES,Cluster 13,310
272,Key ES,Cluster 14,-1
272,Key ES,Cluster 18,-1
272,Key ES,Cluster 19,-1
272,Key ES,Cluster 2,-1
272,Key ES,Cluster 20,-1
272,Key ES,Cluster 21,-1
272,Key ES,Cluster 22,-1
272,Key ES,Cluster 23,-1
272,Key ES,Cluster 24,-1
272,Key ES,Cluster 3,-1
272,Key ES,Cluster 32,-1
272,Key ES,Cluster 33,-1
272,Key ES,Cluster 36,-1
272,Key ES,Cluster 37,-1
272,Key ES,Cluster 38,-1
272,Key ES,Cluster 39,-1
272,Key ES,Cluster 4,-1
272,Key ES,Cluster 6,-1
272,Key ES,Cluster 8,-1
272,Key ES,Cluster 9,-1
272,Key ES,UNENCODABLE,10
259,Kimball ES,Cluster 22,-1
259,Kimball ES,Cluster 30,-1
259,Kimball ES,Cluster 31,-1
259,Kimball ES,Cluster 32,242
259,Kimball ES,Cluster 33,-1
259,Kimball ES,Cluster 34,22
259,Kimball ES,Cluster 37,-1
259,Kimball ES,Cluster 38,-1
259,Kimball ES,Cluster 39,-1
259,Kimball ES,UNENCODABLE,-1
344,"King, M L ES",Cluster 25,-1
344,"King, M L ES",Cluster 28,-1
344,"King, M L ES",Cluster 30,-1
344,"King, M L ES",Cluster 31,-1
344,"King, M L ES",Cluster 33,-1
344,"King, M L ES",Cluster 34,-1
344,"King, M L ES",Cluster 36,-1
344,"King, M L ES",Cluster 37,-1
344,"King, M L ES",Cluster 38,25
344,"King, M L ES",Cluster 39,249
344,"King, M L ES",UNENCODABLE,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 18,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 2,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 21,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 22,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 23,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 25,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 26,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 28,13
116,KIPP DC AIM PCS Academy PCS,Cluster 30,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 31,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 32,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 33,12
116,KIPP DC AIM PCS Academy PCS,Cluster 34,13
116,KIPP DC AIM PCS Academy PCS,Cluster 35,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 36,20
116,KIPP DC AIM PCS Academy PCS,Cluster 37,90
116,KIPP DC AIM PCS Academy PCS,Cluster 38,48
116,KIPP DC AIM PCS Academy PCS,Cluster 39,60
116,KIPP DC AIM PCS Academy PCS,Cluster 8,-1
116,KIPP DC AIM PCS Academy PCS,Cluster 9,-1
116,KIPP DC AIM PCS Academy PCS,UNENCODABLE,32
1123,KIPP DC College Prep PCS,Cluster 17,-1
1123,KIPP DC College Prep PCS,Cluster 18,-1
1123,KIPP DC College Prep PCS,Cluster 19,-1
1123,KIPP DC College Prep PCS,Cluster 2,-1
1123,KIPP DC College Prep PCS,Cluster 20,-1
1123,KIPP DC College Prep PCS,Cluster 21,10
1123,KIPP DC College Prep PCS,Cluster 22,-1
1123,KIPP DC College Prep PCS,Cluster 23,-1
1123,KIPP DC College Prep PCS,Cluster 24,-1
1123,KIPP DC College Prep PCS,Cluster 25,-1
1123,KIPP DC College Prep PCS,Cluster 26,-1
1123,KIPP DC College Prep PCS,Cluster 27,-1
1123,KIPP DC College Prep PCS,Cluster 28,12
1123,KIPP DC College Prep PCS,Cluster 3,-1
1123,KIPP DC College Prep PCS,Cluster 30,10
1123,KIPP DC College Prep PCS,Cluster 31,14
1123,KIPP DC College Prep PCS,Cluster 32,18
1123,KIPP DC College Prep PCS,Cluster 33,39
1123,KIPP DC College Prep PCS,Cluster 34,29
1123,KIPP DC College Prep PCS,Cluster 35,-1
1123,KIPP DC College Prep PCS,Cluster 36,13
1123,KIPP DC College Prep PCS,Cluster 37,38
1123,KIPP DC College Prep PCS,Cluster 38,41
1123,KIPP DC College Prep PCS,Cluster 39,61
1123,KIPP DC College Prep PCS,Cluster 6,-1
1123,KIPP DC College Prep PCS,Cluster 7,16
1123,KIPP DC College Prep PCS,Cluster 8,-1
1123,KIPP DC College Prep PCS,Cluster 9,10
1123,KIPP DC College Prep PCS,UNENCODABLE,22
1122,KIPP DC Discover PCS,Cluster 1,-1
1122,KIPP DC Discover PCS,Cluster 18,-1
1122,KIPP DC Discover PCS,Cluster 19,-1
1122,KIPP DC Discover PCS,Cluster 2,-1
1122,KIPP DC Discover PCS,Cluster 20,-1
1122,KIPP DC Discover PCS,Cluster 21,-1
1122,KIPP DC Discover PCS,Cluster 23,-1
1122,KIPP DC Discover PCS,Cluster 24,-1
1122,KIPP DC Discover PCS,Cluster 25,-1
1122,KIPP DC Discover PCS,Cluster 26,-1
1122,KIPP DC Discover PCS,Cluster 28,20
1122,KIPP DC Discover PCS,Cluster 29,-1
1122,KIPP DC Discover PCS,Cluster 30,-1
1122,KIPP DC Discover PCS,Cluster 31,-1
1122,KIPP DC Discover PCS,Cluster 32,-1
1122,KIPP DC Discover PCS,Cluster 33,-1
1122,KIPP DC Discover PCS,Cluster 34,12
1122,KIPP DC Discover PCS,Cluster 35,-1
1122,KIPP DC Discover PCS,Cluster 36,17
1122,KIPP DC Discover PCS,Cluster 37,64
1122,KIPP DC Discover PCS,Cluster 38,50
1122,KIPP DC Discover PCS,Cluster 39,53
1122,KIPP DC Discover PCS,Cluster 8,-1
1122,KIPP DC Discover PCS,Cluster 9,-1
1122,KIPP DC Discover PCS,UNENCODABLE,19
1129,KIPP DC GROW Academy PCS,Cluster 1,-1
1129,KIPP DC GROW Academy PCS,Cluster 16,-1
1129,KIPP DC GROW Academy PCS,Cluster 17,-1
1129,KIPP DC GROW Academy PCS,Cluster 18,25
1129,KIPP DC GROW Academy PCS,Cluster 19,-1
1129,KIPP DC GROW Academy PCS,Cluster 2,14
1129,KIPP DC GROW Academy PCS,Cluster 20,-1
1129,KIPP DC GROW Academy PCS,Cluster 21,38
1129,KIPP DC GROW Academy PCS,Cluster 22,10
1129,KIPP DC GROW Academy PCS,Cluster 23,14
1129,KIPP DC GROW Academy PCS,Cluster 24,-1
1129,KIPP DC GROW Academy PCS,Cluster 25,-1
1129,KIPP DC GROW Academy PCS,Cluster 26,-1
1129,KIPP DC GROW Academy PCS,Cluster 28,-1
1129,KIPP DC GROW Academy PCS,Cluster 3,-1
1129,KIPP DC GROW Academy PCS,Cluster 30,-1
1129,KIPP DC GROW Academy PCS,Cluster 31,-1
1129,KIPP DC GROW Academy PCS,Cluster 32,-1
1129,KIPP DC GROW Academy PCS,Cluster 33,-1
1129,KIPP DC GROW Academy PCS,Cluster 34,-1
1129,KIPP DC GROW Academy PCS,Cluster 35,-1
1129,KIPP DC GROW Academy PCS,Cluster 36,-1
1129,KIPP DC GROW Academy PCS,Cluster 37,-1
1129,KIPP DC GROW Academy PCS,Cluster 38,-1
1129,KIPP DC GROW Academy PCS,Cluster 39,18
1129,KIPP DC GROW Academy PCS,Cluster 7,37
1129,KIPP DC GROW Academy PCS,Cluster 8,11
1129,KIPP DC GROW Academy PCS,Cluster 9,-1
1129,KIPP DC GROW Academy PCS,UNENCODABLE,36
3071,KIPP DC Heights Academy PCS,Cluster 18,-1
3071,KIPP DC Heights Academy PCS,Cluster 2,-1
3071,KIPP DC Heights Academy PCS,Cluster 23,-1
3071,KIPP DC Heights Academy PCS,Cluster 25,-1
3071,KIPP DC Heights Academy PCS,Cluster 26,-1
3071,KIPP DC Heights Academy PCS,Cluster 28,12
3071,KIPP DC Heights Academy PCS,Cluster 30,-1
3071,KIPP DC Heights Academy PCS,Cluster 31,-1
3071,KIPP DC Heights Academy PCS,Cluster 32,-1
3071,KIPP DC Heights Academy PCS,Cluster 33,-1
3071,KIPP DC Heights Academy PCS,Cluster 34,-1
3071,KIPP DC Heights Academy PCS,Cluster 35,-1
3071,KIPP DC Heights Academy PCS,Cluster 36,25
3071,KIPP DC Heights Academy PCS,Cluster 37,42
3071,KIPP DC Heights Academy PCS,Cluster 38,34
3071,KIPP DC Heights Academy PCS,Cluster 39,36
3071,KIPP DC Heights Academy PCS,Cluster 9,-1
3071,KIPP DC Heights Academy PCS,UNENCODABLE,15
189,KIPP DC KEY Academy PCS,Cluster 17,-1
189,KIPP DC KEY Academy PCS,Cluster 18,-1
189,KIPP DC KEY Academy PCS,Cluster 2,-1
189,KIPP DC KEY Academy PCS,Cluster 20,-1
189,KIPP DC KEY Academy PCS,Cluster 21,-1
189,KIPP DC KEY Academy PCS,Cluster 22,-1
189,KIPP DC KEY Academy PCS,Cluster 23,-1
189,KIPP DC KEY Academy PCS,Cluster 24,-1
189,KIPP DC KEY Academy PCS,Cluster 25,-1
189,KIPP DC KEY Academy PCS,Cluster 26,-1
189,KIPP DC KEY Academy PCS,Cluster 27,-1
189,KIPP DC KEY Academy PCS,Cluster 28,-1
189,KIPP DC KEY Academy PCS,Cluster 29,12
189,KIPP DC KEY Academy PCS,Cluster 30,15
189,KIPP DC KEY Academy PCS,Cluster 31,23
189,KIPP DC KEY Academy PCS,Cluster 32,25
189,KIPP DC KEY Academy PCS,Cluster 33,112
189,KIPP DC KEY Academy PCS,Cluster 34,12
189,KIPP DC KEY Academy PCS,Cluster 35,-1
189,KIPP DC KEY Academy PCS,Cluster 36,-1
189,KIPP DC KEY Academy PCS,Cluster 37,-1
189,KIPP DC KEY Academy PCS,Cluster 38,20
189,KIPP DC KEY Academy PCS,Cluster 39,14
189,KIPP DC KEY Academy PCS,Cluster 9,-1
189,KIPP DC KEY Academy PCS,UNENCODABLE,30
190,KIPP DC LEAD Academy,Cluster 17,-1
190,KIPP DC LEAD Academy,Cluster 18,10
190,KIPP DC LEAD Academy,Cluster 19,-1
190,KIPP DC LEAD Academy,Cluster 2,-1
190,KIPP DC LEAD Academy,Cluster 20,-1
190,KIPP DC LEAD Academy,Cluster 21,11
190,KIPP DC LEAD Academy,Cluster 22,-1
190,KIPP DC LEAD Academy,Cluster 23,-1
190,KIPP DC LEAD Academy,Cluster 24,-1
190,KIPP DC LEAD Academy,Cluster 25,-1
190,KIPP DC LEAD Academy,Cluster 26,-1
190,KIPP DC LEAD Academy,Cluster 3,-1
190,KIPP DC LEAD Academy,Cluster 30,-1
190,KIPP DC LEAD Academy,Cluster 31,-1
190,KIPP DC LEAD Academy,Cluster 32,-1
190,KIPP DC LEAD Academy,Cluster 33,-1
190,KIPP DC LEAD Academy,Cluster 34,-1
190,KIPP DC LEAD Academy,Cluster 35,-1
190,KIPP DC LEAD Academy,Cluster 36,-1
190,KIPP DC LEAD Academy,Cluster 37,-1
190,KIPP DC LEAD Academy,Cluster 38,-1
190,KIPP DC LEAD Academy,Cluster 39,-1
190,KIPP DC LEAD Academy,Cluster 7,13
190,KIPP DC LEAD Academy,Cluster 8,-1
190,KIPP DC LEAD Academy,Cluster 9,-1
190,KIPP DC LEAD Academy,UNENCODABLE,-1
132,KIPP DC LEAP Academy PCS,Cluster 18,-1
132,KIPP DC LEAP Academy PCS,Cluster 2,-1
132,KIPP DC LEAP Academy PCS,Cluster 20,-1
132,KIPP DC LEAP Academy PCS,Cluster 21,-1
132,KIPP DC LEAP Academy PCS,Cluster 22,-1
132,KIPP DC LEAP Academy PCS,Cluster 23,-1
132,KIPP DC LEAP Academy PCS,Cluster 24,-1
132,KIPP DC LEAP Academy PCS,Cluster 25,-1
132,KIPP DC LEAP Academy PCS,Cluster 26,-1
132,KIPP DC LEAP Academy PCS,Cluster 28,-1
132,KIPP DC LEAP Academy PCS,Cluster 29,-1
132,KIPP DC LEAP Academy PCS,Cluster 30,25
132,KIPP DC LEAP Academy PCS,Cluster 31,19
132,KIPP DC LEAP Academy PCS,Cluster 32,24
132,KIPP DC LEAP Academy PCS,Cluster 33,93
132,KIPP DC LEAP Academy PCS,Cluster 34,15
132,KIPP DC LEAP Academy PCS,Cluster 35,-1
132,KIPP DC LEAP Academy PCS,Cluster 36,-1
132,KIPP DC LEAP Academy PCS,Cluster 37,-1
132,KIPP DC LEAP Academy PCS,Cluster 38,17
132,KIPP DC LEAP Academy PCS,Cluster 39,22
132,KIPP DC LEAP Academy PCS,Cluster 7,-1
132,KIPP DC LEAP Academy PCS,Cluster 8,-1
132,KIPP DC LEAP Academy PCS,UNENCODABLE,22
1121,KIPP DC Promise PCS,Cluster 17,-1
1121,KIPP DC Promise PCS,Cluster 18,-1
1121,KIPP DC Promise PCS,Cluster 19,-1
1121,KIPP DC Promise PCS,Cluster 2,-1
1121,KIPP DC Promise PCS,Cluster 20,-1
1121,KIPP DC Promise PCS,Cluster 21,-1
1121,KIPP DC Promise PCS,Cluster 22,-1
1121,KIPP DC Promise PCS,Cluster 23,-1
1121,KIPP DC Promise PCS,Cluster 24,-1
1121,KIPP DC Promise PCS,Cluster 25,-1
1121,KIPP DC Promise PCS,Cluster 26,-1
1121,KIPP DC Promise PCS,Cluster 27,-1
1121,KIPP DC Promise PCS,Cluster 28,11
1121,KIPP DC Promise PCS,Cluster 29,19
1121,KIPP DC Promise PCS,Cluster 30,17
1121,KIPP DC Promise PCS,Cluster 31,28
1121,KIPP DC Promise PCS,Cluster 32,31
1121,KIPP DC Promise PCS,Cluster 33,110
1121,KIPP DC Promise PCS,Cluster 34,17
1121,KIPP DC Promise PCS,Cluster 35,-1
1121,KIPP DC Promise PCS,Cluster 36,12
1121,KIPP DC Promise PCS,Cluster 37,-1
1121,KIPP DC Promise PCS,Cluster 38,34
1121,KIPP DC Promise PCS,Cluster 39,24
1121,KIPP DC Promise PCS,Cluster 9,-1
1121,KIPP DC Promise PCS,UNENCODABLE,36
121,KIPP DC WILL Academy PCS,Cluster 10,-1
121,KIPP DC WILL Academy PCS,Cluster 16,-1
121,KIPP DC WILL Academy PCS,Cluster 17,-1
121,KIPP DC WILL Academy PCS,Cluster 18,28
121,KIPP DC WILL Academy PCS,Cluster 19,-1
121,KIPP DC WILL Academy PCS,Cluster 2,21
121,KIPP DC WILL Academy PCS,Cluster 20,-1
121,KIPP DC WILL Academy PCS,Cluster 21,39
121,KIPP DC WILL Academy PCS,Cluster 22,13
121,KIPP DC WILL Academy PCS,Cluster 23,12
121,KIPP DC WILL Academy PCS,Cluster 24,-1
121,KIPP DC WILL Academy PCS,Cluster 25,-1
121,KIPP DC WILL Academy PCS,Cluster 26,-1
121,KIPP DC WILL Academy PCS,Cluster 27,-1
121,KIPP DC WILL Academy PCS,Cluster 28,-1
121,KIPP DC WILL Academy PCS,Cluster 29,-1
121,KIPP DC WILL Academy PCS,Cluster 3,-1
121,KIPP DC WILL Academy PCS,Cluster 30,-1
121,KIPP DC WILL Academy PCS,Cluster 31,-1
121,KIPP DC WILL Academy PCS,Cluster 32,-1
121,KIPP DC WILL Academy PCS,Cluster 33,13
121,KIPP DC WILL Academy PCS,Cluster 34,-1
121,KIPP DC WILL Academy PCS,Cluster 35,-1
121,KIPP DC WILL Academy PCS,Cluster 36,-1
121,KIPP DC WILL Academy PCS,Cluster 37,11
121,KIPP DC WILL Academy PCS,Cluster 38,-1
121,KIPP DC WILL Academy PCS,Cluster 39,16
121,KIPP DC WILL Academy PCS,Cluster 7,37
121,KIPP DC WILL Academy PCS,Cluster 8,20
121,KIPP DC WILL Academy PCS,Cluster 9,-1
121,KIPP DC WILL Academy PCS,UNENCODABLE,25
417,Kramer MS,Cluster 25,-1
417,Kramer MS,Cluster 26,-1
417,Kramer MS,Cluster 28,83
417,Kramer MS,Cluster 32,-1
417,Kramer MS,Cluster 33,-1
417,Kramer MS,Cluster 34,78
417,Kramer MS,Cluster 35,-1
417,Kramer MS,Cluster 36,24
417,Kramer MS,Cluster 37,54
417,Kramer MS,Cluster 38,-1
417,Kramer MS,Cluster 39,11
417,Kramer MS,Cluster 8,-1
417,Kramer MS,UNENCODABLE,-1
261,Lafayette ES,Cluster 1,-1
261,Lafayette ES,Cluster 10,607
261,Lafayette ES,Cluster 11,-1
261,Lafayette ES,Cluster 12,-1
261,Lafayette ES,Cluster 14,-1
261,Lafayette ES,Cluster 15,-1
261,Lafayette ES,Cluster 16,-1
261,Lafayette ES,Cluster 17,-1
261,Lafayette ES,Cluster 18,17
261,Lafayette ES,Cluster 19,-1
261,Lafayette ES,Cluster 20,-1
261,Lafayette ES,Cluster 21,-1
261,Lafayette ES,Cluster 24,-1
261,Lafayette ES,Cluster 26,-1
261,Lafayette ES,Cluster 32,-1
261,Lafayette ES,Cluster 34,-1
261,Lafayette ES,Cluster 39,-1
261,Lafayette ES,UNENCODABLE,11
262,Langdon EC,Cluster 10,-1
262,Langdon EC,Cluster 14,-1
262,Langdon EC,Cluster 17,-1
262,Langdon EC,Cluster 18,-1
262,Langdon EC,Cluster 19,-1
262,Langdon EC,Cluster 2,-1
262,Langdon EC,Cluster 20,-1
262,Langdon EC,Cluster 21,15
262,Langdon EC,Cluster 22,183
262,Langdon EC,Cluster 23,23
262,Langdon EC,Cluster 24,42
262,Langdon EC,Cluster 25,-1
262,Langdon EC,Cluster 26,-1
262,Langdon EC,Cluster 28,-1
262,Langdon EC,Cluster 29,-1
262,Langdon EC,Cluster 3,-1
262,Langdon EC,Cluster 30,-1
262,Langdon EC,Cluster 31,-1
262,Langdon EC,Cluster 32,-1
262,Langdon EC,Cluster 33,-1
262,Langdon EC,Cluster 35,-1
262,Langdon EC,Cluster 37,-1
262,Langdon EC,Cluster 38,-1
262,Langdon EC,Cluster 39,-1
262,Langdon EC,Cluster 8,-1
262,Langdon EC,UNENCODABLE,11
370,Langley EC,Cluster 17,-1
370,Langley EC,Cluster 18,13
370,Langley EC,Cluster 19,-1
370,Langley EC,Cluster 2,-1
370,Langley EC,Cluster 20,-1
370,Langley EC,Cluster 21,265
370,Langley EC,Cluster 22,13
370,Langley EC,Cluster 23,17
370,Langley EC,Cluster 24,-1
370,Langley EC,Cluster 25,-1
370,Langley EC,Cluster 26,-1
370,Langley EC,Cluster 3,10
370,Langley EC,Cluster 30,-1
370,Langley EC,Cluster 31,-1
370,Langley EC,Cluster 32,-1
370,Langley EC,Cluster 33,-1
370,Langley EC,Cluster 34,-1
370,Langley EC,Cluster 36,-1
370,Langley EC,Cluster 37,-1
370,Langley EC,Cluster 38,-1
370,Langley EC,Cluster 39,12
370,Langley EC,Cluster 7,-1
370,Langley EC,Cluster 8,-1
370,Langley EC,Cluster 9,-1
370,Langley EC,UNENCODABLE,-1
264,LaSalle Backus EC,Cluster 14,-1
264,LaSalle Backus EC,Cluster 17,-1
264,LaSalle Backus EC,Cluster 18,15
264,LaSalle Backus EC,Cluster 19,209
264,LaSalle Backus EC,Cluster 2,-1
264,LaSalle Backus EC,Cluster 20,15
264,LaSalle Backus EC,Cluster 21,-1
264,LaSalle Backus EC,Cluster 22,-1
264,LaSalle Backus EC,Cluster 23,-1
264,LaSalle Backus EC,Cluster 24,-1
264,LaSalle Backus EC,Cluster 25,-1
264,LaSalle Backus EC,Cluster 26,-1
264,LaSalle Backus EC,Cluster 3,-1
264,LaSalle Backus EC,Cluster 32,-1
264,LaSalle Backus EC,Cluster 33,-1
264,LaSalle Backus EC,Cluster 34,-1
264,LaSalle Backus EC,Cluster 37,-1
264,LaSalle Backus EC,Cluster 39,-1
264,LaSalle Backus EC,Cluster 7,-1
264,LaSalle Backus EC,Cluster 8,-1
264,LaSalle Backus EC,Cluster 9,-1
264,LaSalle Backus EC,UNENCODABLE,14
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 1,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 10,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 11,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 12,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 13,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 14,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 16,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 17,56
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 18,48
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 19,10
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 2,27
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 20,15
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 21,15
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 22,11
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 23,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 24,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 25,10
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 26,-1
193,Latin America Montessori Bilingual (LAMB) PCS,Cluster 3,-1
